"id","avgSpeed","standardD","avgX","avgY","avgZ","gForce","barometer","transport","activityType","transitionType","lat","long","time","lat2","long2"
"142","8.15624713897705","3.1729890752655616","1.8364790678024292","1.056001901626587","5.581943988800049","1.0067386627197266","996.1974487304688","bus","WALKING","ENTER","55.9317896","-3.145778","07:57:18","0","0"
"143","8.600866317749023","8.3972742026882","1.7549209594726562","1.1987637281417847","5.672999858856201","1.0085889101028442","995.9277954101562","bus","WALKING","ENTER","55.9318235","-3.1461281","07:57:28","0","0"
"144","16.4796142578125","2.807342910897848","1.7053145170211792","1.2648894786834717","5.73533821105957","1.0055409669876099","995.9110717773438","bus","WALKING","ENTER","55.9318121","-3.1474506","07:57:38","0","0"
"145","19.49452781677246","0.4952369339457998","1.665657877922058","1.3189802169799805","5.783187389373779","1.011572241783142","996.32666015625","bus","WALKING","ENTER","55.9318515","-3.1488378","07:57:48","0","0"
"146","14.452713012695312","4.710633223838115","1.6196993589401245","1.3777509927749634","5.824440002441406","1.007556438446045","996.587890625","bus","WALKING","ENTER","55.9320835","-3.149999","07:57:58","0","0"
"147","15.166173934936523","2.6378754906571267","1.5849785804748535","1.4333029985427856","5.866603851318359","1.0079257488250732","996.532958984375","bus","WALKING","ENTER","55.9322753","-3.1508842","07:58:08","0","0"
"148","17.861303329467773","0.4721552966525057","1.549023985862732","1.4789550304412842","5.911818504333496","1.009905219078064","996.46826171875","bus","WALKING","ENTER","55.9325293","-3.1520762","07:58:18","0","0"
"149","18.154529571533203","0.3134848874790502","1.4772882461547852","1.5817890167236328","5.988811016082764","1.0078165531158447","996.4051513671875","bus","WALKING","ENTER","55.9324105","-3.1542556","07:58:38","0","0"
"150","13.867682456970215","4.836215322360279","1.4398237466812134","1.631980299949646","6.024842739105225","1.0114319324493408","996.6484985351562","bus","VEHICLE","ENTER","55.9319775","-3.1551527","07:58:48","0","0"
"151","1.0407823324203491","0.42553784762636415","1.3829025030136108","1.7276692390441895","6.092335224151611","1.0145193338394165","996.7951049804688","bus","VEHICLE","ENTER","55.9319183","-3.1552592","07:58:58","0","0"
"152","11.468058586120605","0.3686170114258554","1.3309532403945923","1.7924339771270752","6.1443328857421875","1.012880563735962","996.7276611328125","bus","VEHICLE","ENTER","55.9321939","-3.1557925","07:59:08","0","0"
"153","12.567118644714355","0.08026108655626572","1.3032509088516235","1.8289859294891357","6.180316925048828","1.012398600578308","996.7298583984375","bus","VEHICLE","ENTER","55.9325201","-3.1565433","07:59:18","0","0"
"154","7.208097457885742","3.6235756378989024","1.2640049457550049","1.8894696235656738","6.253283500671387","1.0083556175231934","996.8511962890625","bus","VEHICLE","ENTER","55.9326642","-3.1571943","07:59:28","0","0"
"155","0.13576622307300568","0.0030588286041023896","1.2284551858901978","1.9704009294509888","6.312132835388184","1.006162405014038","996.92431640625","bus","VEHICLE","ENTER","55.9326725","-3.1572351","07:59:38","0","0"
"156","0.08444741368293762","0.0009808467269157386","1.1785264015197754","2.0332565307617188","6.374324798583984","1.008703351020813","996.9083862304688","bus","VEHICLE","ENTER","55.9326748","-3.1572192","07:59:48","0","0"
"157","0.18144971132278442","0.15465785534236967","1.1419271230697632","2.07745623588562","6.440945148468018","1.0052028894424438","996.8993530273438","bus","VEHICLE","ENTER","55.9326938","-3.1572368","07:59:58","0","0"
"158","0.21602395176887512","0.002716448680224142","1.1173814535140991","2.1325695514678955","6.498965740203857","1.0062525272369385","996.9078979492188","bus","VEHICLE","ENTER","55.9326905","-3.1572485","08:00:08","0","0"
"159","0.06359127163887024","0.016819253075659794","1.1105154752731323","2.164482831954956","6.560092449188232","1.0065886974334717","996.9207763671875","bus","VEHICLE","ENTER","55.9326946","-3.1572595","08:00:18","0","0"
"160","0.10126863420009613","0.06159993980951781","1.1062535047531128","2.13327693939209","6.634639263153076","1.0048563480377197","996.9720458984375","bus","VEHICLE","ENTER","55.9327044","-3.1572588","08:00:28","0","0"
"161","0.03576567769050598","0.03788431447439916","1.1025311946868896","2.1041862964630127","6.705662727355957","1.0050849914550781","996.9327392578125","bus","VEHICLE","ENTER","55.9327023","-3.1572586","08:00:38","0","0"
"162","0.01569366455078125","0.004736934353521987","1.0274702310562134","2.1075961589813232","6.7530436515808105","1.0145814418792725","996.8998413085938","bus","VEHICLE","ENTER","55.9327016","-3.1572568","08:00:48","0","0"
"163","0.4298487901687622","0.13645436278435683","0.993163526058197","2.1789207458496094","6.783673286437988","1.0067235231399536","996.8989868164062","bus","VEHICLE","ENTER","55.93268","-3.1572214","08:00:58","0","0"
"164","0.14004212617874146","0.10561143075298467","0.961600661277771","2.2398672103881836","6.817972660064697","1.0060265064239502","996.9143676757812","bus","VEHICLE","ENTER","55.9326887","-3.1572267","08:01:08","0","0"
"165","0.04728143289685249","0.030397406915385134","0.9315564632415771","2.2895822525024414","6.856801986694336","1.0055410861968994","996.9821166992188","bus","VEHICLE","ENTER","55.9326808","-3.1572576","08:01:18","0","0"
"166","0.5348399877548218","0.2824379594296326","0.908568263053894","2.3416028022766113","6.891946315765381","1.0060073137283325","996.9706420898438","bus","VEHICLE","ENTER","55.9327009","-3.1572169","08:01:28","0","0"
"167","0.17896829545497894","0.06309695108759818","0.8947818875312805","2.395266532897949","6.923550128936768","1.0059828758239746","996.9271850585938","bus","VEHICLE","ENTER","55.9327073","-3.1572553","08:01:38","0","0"
"168","0.05577363073825836","0.015807399439143742","0.8845393061637878","2.4518468379974365","6.950714588165283","1.0066335201263428","996.933349609375","bus","VEHICLE","ENTER","55.9327186","-3.1572527","08:01:48","0","0"
"169","2.0270259380340576","2.6453519411878132","0.8698574304580688","2.500836133956909","6.980172157287598","1.006440281867981","996.9126586914062","bus","VEHICLE","ENTER","55.9327809","-3.1574401","08:01:58","0","0"
"170","0.6140626668930054","0.2685097746959347","0.8553959727287292","2.5490410327911377","7.008097171783447","1.0062365531921387","996.9462280273438","bus","VEHICLE","ENTER","55.9327743","-3.1574554","08:02:08","0","0"
"171","0.19549912214279175","0.2459062617888572","0.8416053056716919","2.5964014530181885","7.03428840637207","1.0055087804794312","996.9674072265625","bus","VEHICLE","ENTER","55.932761","-3.1574107","08:02:18","0","0"
"172","0.0781237930059433","0.0472449418434839","0.8245313763618469","2.644165277481079","7.058050155639648","1.0092365741729736","996.9445190429688","bus","VEHICLE","ENTER","55.9327621","-3.1574241","08:02:28","0","0"
"173","0.38612377643585205","0.38458207959110025","0.8201186060905457","2.688434362411499","7.081951141357422","1.0056530237197876","996.953369140625","bus","VEHICLE","ENTER","55.9327936","-3.1575778","08:02:38","0","0"
"174","0.37591588497161865","0.4151092210916474","0.8167999982833862","2.735666275024414","7.101828098297119","1.0069293975830078","996.9751586914062","bus","VEHICLE","ENTER","55.9327873","-3.1575725","08:02:49","0","0"
"175","9.669981002807617","2.681788123533168","0.7854322195053101","2.775338649749756","7.123795986175537","1.010221004486084","996.7744750976562","bus","VEHICLE","ENTER","55.9329159","-3.1579985","08:02:58","0","0"
"176","10.442069053649902","1.5781128781631073","0.7502881288528442","2.798649549484253","7.150270462036133","1.0105023384094238","996.9335327148438","bus","VEHICLE","ENTER","55.9330633","-3.1587026","08:03:08","0","0"
"177","0.4838109612464905","0.02663729294765124","0.7327125072479248","2.8391685485839844","7.169861793518066","1.0064818859100342","996.9739990234375","bus","VEHICLE","ENTER","55.9330383","-3.1585839","08:03:18","0","0"
"178","0.47401729226112366","0.5627031961349619","0.7159210443496704","2.8714675903320312","7.192835330963135","1.0103464126586914","996.9126586914062","bus","VEHICLE","ENTER","55.9330303","-3.1585955","08:03:28","0","0"
"179","6.4820170402526855","0.6606838820131322","0.7034738063812256","2.905965805053711","7.214088439941406","1.0094492435455322","996.9081420898438","bus","VEHICLE","ENTER","55.9331145","-3.1588491","08:03:38","0","0"
"180","5.710806846618652","1.7471918730477145","0.6903173327445984","2.9422295093536377","7.232604026794434","1.0088238716125488","996.7971801757812","bus","VEHICLE","ENTER","55.9332172","-3.1591981","08:03:48","0","0"
"181","3.308966636657715","2.6605154289779405","0.67999267578125","2.9761083126068115","7.251211643218994","1.0066661834716797","996.8015747070312","bus","VEHICLE","ENTER","55.9332392","-3.1593411","08:03:58","0","0"
"182","1.1192739009857178","0.27529242487994104","0.6776131987571716","3.0094685554504395","7.268749237060547","1.005663275718689","996.8709106445312","bus","VEHICLE","ENTER","55.9332465","-3.1593383","08:04:08","0","0"
"183","0.12898969650268555","0.005824578560381681","0.6655276417732239","3.044384241104126","7.283889293670654","1.0069366693496704","996.8699340820312","bus","VEHICLE","ENTER","55.9332487","-3.1593295","08:04:18","0","0"
"184","1.5142238140106201","1.3899050303196514","0.6536206007003784","3.0720860958099365","7.302597522735596","1.0068460702896118","996.8624267578125","bus","VEHICLE","ENTER","55.9332677","-3.1594202","08:04:28","0","0"
"185","0.5295662879943848","0.6356960165186754","0.6428980827331543","3.10150146484375","7.318840503692627","1.0088523626327515","996.833984375","bus","VEHICLE","ENTER","55.9332798","-3.1594667","08:04:39","0","0"
"186","0.10796421021223068","0.10545719962921499","0.6386211514472961","3.137613296508789","7.330229759216309","1.0056040287017822","996.8162841796875","bus","VEHICLE","ENTER","55.9332648","-3.1594492","08:04:48","0","0"
"187","0.11622180789709091","0.13102305778452722","0.6412645578384399","3.170534133911133","7.342203140258789","1.0056424140930176","996.8265380859375","bus","VEHICLE","ENTER","55.933263","-3.1594468","08:04:59","0","0"
"188","0.2377920150756836","0.01079780131754151","0.6340819597244263","3.179790735244751","7.366687297821045","1.0061542987823486","996.81591796875","bus","VEHICLE","ENTER","55.9332682","-3.1594514","08:05:09","0","0"
"189","0.10158170014619827","0.09424710466865494","0.6280122399330139","3.192589282989502","7.38861608505249","1.0056366920471191","996.8434448242188","bus","VEHICLE","ENTER","55.9332675","-3.1594525","08:05:19","0","0"
"190","0.021665336564183235","0.0015859780069308466","0.6210840940475464","3.2081785202026367","7.4087371826171875","1.0059236288070679","996.853515625","bus","VEHICLE","ENTER","55.9332672","-3.1594533","08:05:29","0","0"
"191","0.026006091386079788","0.018902581675720093","0.6205582022666931","3.2276768684387207","7.425218105316162","1.0068199634552002","996.8705444335938","bus","VEHICLE","ENTER","55.9332667","-3.1594549","08:05:39","0","0"
"192","0.3272257447242737","0.33631306942756706","0.669326663017273","3.2218613624572754","7.394197940826416","1.0162147283554077","996.8605346679688","bus","VEHICLE","ENTER","55.9332629","-3.1594399","08:05:49","0","0"
"193","1.2097325325012207","0.9506371302944372","0.7854635715484619","3.202036142349243","7.2753801345825195","1.0016120672225952","996.8601684570312","bus","VEHICLE","ENTER","55.9333197","-3.1594411","08:05:59","0","0"
"194","0.7898152470588684","0.1512283715473942","0.7840779423713684","3.1694679260253906","7.065659999847412","1.0047351121902466","996.8870849609375","bus","VEHICLE","ENTER","55.9333004","-3.1594269","08:06:09","0","0"
"195","7.121278762817383","0.14501179568612635","0.7864094376564026","3.1357061862945557","6.8662567138671875","1.0089527368545532","996.7352905273438","bus","VEHICLE","ENTER","55.9333547","-3.1597583","08:06:19","0","0"
"196","4.920746326446533","0.0018086055632994848","0.7804237604141235","3.146799087524414","6.882397174835205","1.0070695877075195","996.6671142578125","bus","VEHICLE","ENTER","55.9334334","-3.1601179","08:06:29","0","0"
"197","2.579315423965454","0.01851865088611066","0.7701184153556824","3.1560468673706055","6.9095001220703125","1.0061147212982178","996.6173706054688","bus","VEHICLE","ENTER","55.9334549","-3.1603258","08:06:39","0","0"
"198","1.1986218690872192","0.4229048497061916","0.7606563568115234","3.1637489795684814","6.936646938323975","1.0058879852294922","996.6317749023438","bus","VEHICLE","ENTER","55.9334563","-3.1603231","08:06:49","0","0"
"199","0.03565054386854172","0.005914238078045568","0.750262439250946","3.1697604656219482","6.963712692260742","1.0058343410491943","996.5855712890625","bus","VEHICLE","ENTER","55.9334572","-3.1603227","08:06:59","0","0"
"200","0.04105136916041374","0.0014265022346997194","0.7364263534545898","3.185602903366089","6.985374927520752","1.0059751272201538","996.610107421875","bus","VEHICLE","ENTER","55.9334566","-3.1603249","08:07:09","0","0"
"201","0.11510669440031052","0.09725999320788044","0.722842812538147","3.2033443450927734","7.005325794219971","1.0062144994735718","996.618408203125","bus","VEHICLE","ENTER","55.9334524","-3.1603274","08:07:19","0","0"
"202","0.016426026821136475","0.020120782495913963","0.7085174322128296","3.213653326034546","7.0283684730529785","1.0061533451080322","996.5975952148438","bus","VEHICLE","ENTER","55.933453","-3.1603279","08:07:29","0","0"
"203","0.02958201989531517","0.0006597391077215145","0.71262526512146","3.229538679122925","7.038473606109619","1.0081980228424072","996.572998046875","bus","VEHICLE","ENTER","55.9334538","-3.1603265","08:07:39","0","0"
"204","0.34503471851348877","0.3971105516806833","0.8014227747917175","3.235048770904541","6.992201805114746","1.0042932033538818","996.6268920898438","bus","VEHICLE","ENTER","55.9334688","-3.1603142","08:07:49","0","0"
"205","0.0769006758928299","0.02966991148032805","0.8897337913513184","3.2413170337677","6.946577072143555","1.0033869743347168","996.64208984375","bus","VEHICLE","ENTER","55.9334676","-3.1603093","08:07:59","0","0"
"206","0.08726978302001953","0.10186439943043796","0.9769185781478882","3.2461860179901123","6.901310443878174","1.0033454895019531","996.645263671875","bus","VEHICLE","ENTER","55.9334656","-3.1603046","08:08:09","0","0"
"207","0.06461801379919052","0.029347316867647286","1.0623655319213867","3.2504231929779053","6.8569207191467285","1.0034160614013672","996.6041259765625","bus","VEHICLE","ENTER","55.9334648","-3.1603005","08:08:19","0","0"
"208","0.021564383059740067","0.0018167860031781235","1.1460837125778198","3.2542853355407715","6.81340217590332","1.003404140472412","996.5826416015625","bus","VEHICLE","ENTER","55.9334648","-3.1602992","08:08:29","0","0"
"209","0.022848663851618767","0.015391793975789164","1.2283668518066406","3.257368803024292","6.770739555358887","1.00337553024292","996.58837890625","bus","VEHICLE","ENTER","55.9334654","-3.1602981","08:08:39","0","0"
"210","3.41233229637146","4.814898752277228","1.2529774904251099","3.2662713527679443","6.759451389312744","1.0115910768508911","996.5550537109375","bus","VEHICLE","ENTER","55.9334788","-3.1603711","08:08:49","0","0"
"211","7.616403579711914","1.40895464720334","1.2250710725784302","3.275639295578003","6.781242847442627","1.006934404373169","996.3729858398438","bus","VEHICLE","ENTER","55.9335147","-3.1609295","08:08:59","0","0"
"212","4.130350589752197","1.8943915959333464","1.2031875848770142","3.28266978263855","6.804404258728027","1.006242036819458","996.275390625","bus","VEHICLE","ENTER","55.9335378","-3.1612755","08:09:09","0","0"
"213","1.9105703830718994","0.8547084164195793","1.1824514865875244","3.2899715900421143","6.826913356781006","1.0054248571395874","996.2821044921875","bus","VEHICLE","ENTER","55.9335386","-3.1613099","08:09:19","0","0"
"214","0.17532096803188324","0.22593219988123525","1.1543185710906982","3.303443431854248","6.844911098480225","1.0066401958465576","996.2671508789062","bus","VEHICLE","ENTER","55.9335392","-3.1613061","08:09:29","0","0"
"215","0.2130506932735443","0.2680198531433957","1.1316173076629639","3.3169801235198975","6.863190650939941","1.0058594942092896","996.2879638671875","bus","VEHICLE","ENTER","55.9335404","-3.1613121","08:09:39","0","0"
"216","0.09197583794593811","0.0901369347822494","1.1057212352752686","3.339668035507202","6.873769760131836","1.0066171884536743","996.2689208984375","bus","VEHICLE","ENTER","55.9335373","-3.1613103","08:09:49","0","0"
"217","0.11350958049297333","0.06146919765125893","1.0741502046585083","3.365186929702759","6.880378246307373","1.0053105354309082","996.2694702148438","bus","VEHICLE","ENTER","55.9335574","-3.1613381","08:09:59","0","0"
"218","3.5108933448791504","1.648265295985135","1.0499323606491089","3.3785979747772217","6.896927833557129","1.0094068050384521","996.1854858398438","bus","VEHICLE","ENTER","55.9335659","-3.1614871","08:10:09","0","0"
"219","5.035114765167236","0.9747055517519159","1.0243960618972778","3.3878538608551025","6.914945125579834","1.0087426900863647","996.0580444335938","bus","VEHICLE","ENTER","55.9335663","-3.161854","08:10:19","0","0"
"220","3.3916022777557373","3.5059767003936866","1.0042835474014282","3.3920726776123047","6.935281753540039","1.0064295530319214","995.9140625","bus","VEHICLE","ENTER","55.93357","-3.1622736","08:10:29","0","0"
"221","0.13866230845451355","0.10396412644729285","0.9870201945304871","3.4008491039276123","6.952816963195801","1.007188081741333","995.8848266601562","bus","VEHICLE","ENTER","55.9335747","-3.1622761","08:10:39","0","0"
"222","4.248054504394531","1.935072577053039","0.9622277021408081","3.41982364654541","6.963586807250977","1.009505033493042","995.8390502929688","bus","VEHICLE","ENTER","55.9335766","-3.1623171","08:10:49","0","0"
"223","3.771510124206543","0.26725974131599994","0.9360815286636353","3.431903123855591","6.9775800704956055","1.0065462589263916","995.835205078125","bus","VEHICLE","ENTER","55.9335774","-3.1625096","08:10:59","0","0"
"224","1.4636435508728027","0.614644519161166","0.9212722182273865","3.44527530670166","6.992317199707031","1.0065044164657593","995.7996826171875","bus","VEHICLE","ENTER","55.9335855","-3.1625258","08:11:09","0","0"
"225","0.12436268478631973","0.10888738674972492","0.9122249484062195","3.4627676010131836","7.004427433013916","1.0097389221191406","995.77099609375","bus","VEHICLE","ENTER","55.9335723","-3.1625541","08:11:19","0","0"
"226","5.783253192901611","0.04498113977955463","0.8944770097732544","3.473632574081421","7.019254684448242","1.0085159540176392","995.6297607421875","bus","VEHICLE","ENTER","55.9335688","-3.1629247","08:11:29","0","0"
"227","3.287942886352539","0.6383209327806681","0.8736690282821655","3.4787676334381104","7.036311626434326","1.0083078145980835","995.5287475585938","bus","VEHICLE","ENTER","55.9335904","-3.1631481","08:11:39","0","0"
"228","3.5770277976989746","2.3710718625356804","0.8589220643043518","3.481051445007324","7.052359104156494","1.0065187215805054","995.429931640625","bus","VEHICLE","ENTER","55.9335885","-3.1634487","08:11:49","0","0"
"229","0.2348749041557312","0.02655575986919858","0.9382403492927551","3.4509167671203613","6.979039669036865","1.0042003393173218","995.4073486328125","bus","VEHICLE","ENTER","55.9335885","-3.1634472","08:11:59","0","0"
"230","0.07917866110801697","0.03446344114886601","1.0161395072937012","3.420278787612915","6.90556001663208","1.0029550790786743","995.4003295898438","bus","VEHICLE","ENTER","55.9335894","-3.1634454","08:12:09","0","0"
"231","0.03800804913043976","0.016025400061799127","1.0925630331039429","3.390028953552246","6.833119869232178","1.0030888319015503","995.4132080078125","bus","VEHICLE","ENTER","55.9335907","-3.1634443","08:12:19","0","0"
"232","0.020561642944812775","0.0002560776661104994","1.1679326295852661","3.3605778217315674","6.763519287109375","1.0029429197311401","995.4117431640625","bus","VEHICLE","ENTER","55.9335913","-3.1634437","08:12:29","0","0"
"233","0.021820219233632088","0.015322773901541006","1.2420004606246948","3.3335375785827637","6.69523286819458","1.0029569864273071","995.4134521484375","bus","VEHICLE","ENTER","55.9335914","-3.1634427","08:12:39","0","0"
"234","0.03380122408270836","0.029251038319124668","1.3147529363632202","3.3076043128967285","6.626999378204346","1.002946376800537","995.4197387695312","bus","VEHICLE","ENTER","55.9335924","-3.1634414","08:12:49","0","0"
"235","0.04514274001121521","0.011161341593545428","1.3857641220092773","3.2827870845794678","6.557979583740234","1.0027145147323608","995.4060668945312","bus","VEHICLE","ENTER","55.9335937","-3.1634394","08:12:59","0","0"
"236","0.0976424515247345","0.020069960475963267","1.4557124376296997","3.2596728801727295","6.490037441253662","1.0055049657821655","995.4146728515625","bus","VEHICLE","ENTER","55.9336011","-3.1634363","08:13:09","0","0"
"237","4.418173789978027","1.3440166374790592","1.5244158506393433","3.234550714492798","6.423487663269043","1.0027031898498535","995.2676391601562","bus","VEHICLE","ENTER","55.933566","-3.1637272","08:13:19","0","0"
"238","2.0933966636657715","1.9439402739797311","1.5921894311904907","3.206611394882202","6.358717918395996","1.0031068325042725","995.253662109375","bus","VEHICLE","ENTER","55.9335459","-3.163971","08:13:29","0","0"
"239","0.46225500106811523","0.07137705772577876","1.658918023109436","3.180225133895874","6.295697212219238","1.0030715465545654","995.246826171875","bus","VEHICLE","ENTER","55.9335485","-3.1639519","08:13:39","0","0"
"240","0.16223354637622833","0.08308844466834628","1.7246800661087036","3.1557605266571045","6.233745574951172","1.0030149221420288","995.231201171875","bus","VEHICLE","ENTER","55.9335481","-3.1639526","08:13:49","0","0"
"241","0.4978718161582947","0.4545396630691657","1.7488155364990234","3.150439977645874","6.2165327072143555","1.0059043169021606","995.2452392578125","bus","VEHICLE","ENTER","55.9335439","-3.1639646","08:13:59","0","0"
"242","0.12144991755485535","0.04360345940049904","1.7303773164749146","3.1638803482055664","6.234673976898193","1.004927396774292","995.25244140625","bus","VEHICLE","ENTER","55.9335618","-3.1640214","08:14:09","0","0"
"243","0.1944063901901245","0.11397279124673496","1.7148325443267822","3.1759605407714844","6.254015922546387","1.0056487321853638","995.1841430664062","bus","VEHICLE","ENTER","55.9335619","-3.1640457","08:14:19","0","0"
"244","0.17863960564136505","0.05572923942598453","1.7000700235366821","3.1870627403259277","6.273535251617432","1.0061782598495483","995.1883544921875","bus","VEHICLE","ENTER","55.9335572","-3.164038","08:14:29","0","0"
"245","1.0056644678115845","1.1967036765481813","1.7285254001617432","3.187225103378296","6.264249801635742","1.0076912641525269","995.224853515625","bus","VEHICLE","ENTER","55.9335423","-3.1640289","08:14:39","0","0"
"246","0.27608630061149597","0.14652280235169843","1.7881983518600464","3.1699209213256836","6.237198829650879","1.0043222904205322","995.2423706054688","bus","VEHICLE","ENTER","55.9335379","-3.1639863","08:14:49","0","0"
"247","3.5390100479125977","4.927747616807448","1.809865951538086","3.1755118370056152","6.213718891143799","1.009556770324707","995.1927490234375","bus","VEHICLE","ENTER","55.9335257","-3.164154","08:14:59","0","0"
"248","4.2535014152526855","5.120929043022103","1.8691855669021606","3.1675682067871094","6.1732916831970215","1.006132960319519","995.357666015625","bus","VEHICLE","ENTER","55.9334389","-3.1645861","08:15:09","0","0"
"249","0.47018980979919434","0.2289904239414802","1.9274876117706299","3.1597301959991455","6.1333231925964355","1.002994179725647","995.381103515625","bus","VEHICLE","ENTER","55.9334408","-3.1645757","08:15:19","0","0"
"250","0.2063530534505844","0.131050172696099","1.9849852323532104","3.151526689529419","6.093874454498291","1.003083348274231","995.41748046875","bus","VEHICLE","ENTER","55.9334396","-3.1645771","08:15:29","0","0"
"251","0.022675462067127228","0.028072872230568403","2.041865825653076","3.143137216567993","6.054843902587891","1.0031671524047852","995.3895874023438","bus","VEHICLE","ENTER","55.933441","-3.1645729","08:15:39","0","0"
"252","0.006249621510505676","0.005440216424110004","2.0979158878326416","3.1345198154449463","6.016463756561279","1.0031875371932983","995.3711547851562","bus","VEHICLE","ENTER","55.9334406","-3.1645729","08:15:49","0","0"
"253","0.005399089306592941","0.0003673005651493297","2.1531171798706055","3.1254615783691406","5.978842258453369","1.00294029712677","995.3787841796875","bus","VEHICLE","ENTER","55.9334404","-3.164573","08:15:59","0","0"
"254","0.0025281058624386787","0.00327876915482185","2.2077271938323975","3.1152212619781494","5.94232177734375","1.003159523010254","995.3920288085938","bus","VEHICLE","ENTER","55.9334403","-3.164573","08:16:09","0","0"
"255","0.009681520983576775","0.009869366830936107","2.2612760066986084","3.1067183017730713","5.906346797943115","1.0044714212417603","995.3922119140625","bus","VEHICLE","ENTER","55.9334405","-3.1645724","08:16:19","0","0"
"256","6.55325984954834","1.4516264768592455","2.3150362968444824","3.092984199523926","5.870882987976074","1.0063248872756958","995.4771728515625","bus","VEHICLE","ENTER","55.9333597","-3.1649298","08:16:29","0","0"
"257","2.0052366256713867","2.798369669042538","2.3673627376556396","3.081414222717285","5.835733413696289","1.0032570362091064","995.458984375","bus","VEHICLE","ENTER","55.9333451","-3.1649533","08:16:39","0","0"
"258","0.00258307671174407","0.0002752069023389166","2.419720411300659","3.069542407989502","5.800565242767334","1.0032057762145996","995.4923706054688","bus","VEHICLE","ENTER","55.9333452","-3.1649531","08:16:49","0","0"
"259","0.007752260658890009","0.003153707087000984","2.4709250926971436","3.0576953887939453","5.766178131103516","1.0034072399139404","995.5111083984375","bus","VEHICLE","ENTER","55.9333454","-3.164953","08:16:59","0","0"
"260","0.33208680152893066","0.44714239988130045","2.4803688526153564","3.055490493774414","5.765069484710693","1.006881833076477","995.5261840820312","bus","VEHICLE","ENTER","55.9333473","-3.1649492","08:17:09","0","0"
"261","0.7640641331672668","0.29380205634047035","2.4574623107910156","3.057640790939331","5.789076805114746","1.0054649114608765","995.4981079101562","bus","VEHICLE","ENTER","55.9333292","-3.1649984","08:17:19","0","0"
"262","0.05478113144636154","0.011232021858498196","2.4366748332977295","3.062894344329834","5.81144905090332","1.0056878328323364","995.4769287109375","bus","VEHICLE","ENTER","55.9333285","-3.1650014","08:17:29","0","0"
"263","0.05465430021286011","0.029844533776242427","2.416851282119751","3.0746517181396484","5.830621242523193","1.0057913064956665","995.5046997070312","bus","VEHICLE","ENTER","55.9333277","-3.1650049","08:17:39","0","0"
"264","2.3784687519073486","3.3038797511159887","2.39711856842041","3.088118314743042","5.848364353179932","1.0097105503082275","995.5294799804688","bus","VEHICLE","ENTER","55.9333186","-3.1650199","08:17:49","0","0"
"265","11.815284729003906","1.826870995919742","2.3833625316619873","3.095229387283325","5.8644700050354","1.0145366191864014","995.5585327148438","bus","VEHICLE","ENTER","55.9330624","-3.165715","08:17:59","0","0"
"266","9.968849182128906","2.147849930236022","2.3691470623016357","3.1025609970092773","5.877641201019287","1.0079935789108276","995.5750122070312","bus","VEHICLE","ENTER","55.9333244","-3.1663183","08:18:09","0","0"
"267","4.142108917236328","0.39769479656313306","2.344621181488037","3.110806465148926","5.896664142608643","1.0075336694717407","995.5023803710938","bus","VEHICLE","ENTER","55.9334465","-3.1665228","08:18:19","0","0"
"268","1.43308424949646","0.8902361023718414","2.3219528198242188","3.123065710067749","5.913658142089844","1.0059518814086914","995.5029907226562","bus","VEHICLE","ENTER","55.9334391","-3.1665343","08:18:29","0","0"
"269","0.22067773342132568","0.12229363281399822","2.300739288330078","3.135533094406128","5.9303975105285645","1.0068812370300293","995.5354614257812","bus","VEHICLE","ENTER","55.9334385","-3.1665388","08:18:39","0","0"
"270","3.980494737625122","1.3643814889173305","2.2808003425598145","3.14731764793396","5.947054386138916","1.0124086141586304","995.45947265625","bus","VEHICLE","ENTER","55.9335187","-3.1666478","08:18:49","0","0"
"271","14.045666694641113","2.834419395080075","2.262570381164551","3.156778573989868","5.959859848022461","1.012821912765503","995.0844116210938","bus","VEHICLE","ENTER","55.9338747","-3.1671355","08:18:59","0","0"
"272","12.490120887756348","1.615867013534802","2.251490354537964","3.162111282348633","5.9681854248046875","1.0068000555038452","994.840087890625","bus","VEHICLE","ENTER","55.9343964","-3.1678431","08:19:09","0","0"
"273","9.883749008178711","1.9693435282763918","2.2392663955688477","3.1676740646362305","5.979742527008057","1.008365511894226","994.6972045898438","bus","VEHICLE","ENTER","55.9347538","-3.1683411","08:19:19","0","0"
"274","7.831888198852539","1.8324289851265705","2.219334840774536","3.1747000217437744","5.997946262359619","1.0118016004562378","994.44091796875","bus","VEHICLE","ENTER","55.9349689","-3.1687074","08:19:29","0","0"
"275","3.3274245262145996","4.297522648449655","2.200092315673828","3.178872585296631","6.017327785491943","1.0067111253738403","994.330078125","bus","VEHICLE","ENTER","55.9351109","-3.1689771","08:19:39","0","0"
"276","2.4454116821289062","3.152113066848526","2.181335210800171","3.1854090690612793","6.035528659820557","1.0109082460403442","994.3323364257812","bus","VEHICLE","ENTER","55.9351489","-3.1690283","08:19:49","0","0"
"277","0.41780591011047363","0.5591934252277512","2.1613290309906006","3.1979570388793945","6.049514293670654","1.0106648206710815","994.295654296875","bus","VEHICLE","ENTER","55.9351895","-3.1690988","08:20:01","0","0"
"278","0.8937829732894897","0.32922778906618333","2.1623287200927734","3.2015182971954346","6.048776149749756","1.0085394382476807","994.294189453125","bus","VEHICLE","ENTER","55.9352737","-3.1691292","08:20:09","0","0"
